# BENCHMARK: 10-Nov-24-00
310, 0, 1, 17765,  1.828301
310, 1, 1, 16142,  2.081270
310, 2, 1, 17108,  2.599843
310, 3, 1, 16599,  1.734046
310, 4, 1, 16273,  1.273950
310, 5, 1, 17093,  1.393920
310, 6, 1, 16275,  1.582001
310, 7, 0, 17548,  1.317227
310, 8, 1, 17056,  1.522053
310, 9, 1, 17845,  1.431242
320, 0, 2, 17738,  2.122759
320, 1, 1, 18015,  1.928271
320, 2, 1, 18110,  1.737740
320, 3, 1, 16853,  2.560357
320, 4, 1, 17980,  1.475281
320, 5, 1, 17251,  1.591022
320, 6, 1, 18295,  2.224884
320, 7, 1, 17542,  1.366704
320, 8, 1, 18299,  6.837049
320, 9, 1, 18457,  3.103453
330, 0, 1, 18348,  2.114398
330, 1, 1, 19196,  1.819950
330, 2, 1, 19369,  1.605239
330, 3, 1, 19839,  1.751778
330, 4, 1, 20576,  1.618708
330, 5, 1, 20087,  1.982734
330, 6, 1, 18861,  1.604684
330, 7, 1, 19454,  2.060480
330, 8, 1, 18736,  1.595430
330, 9, 1, 18057,  1.652871
340, 0, 1, 20939,  1.771414
340, 1, 1, 20921,  3.186720
340, 2, 1, 19037,  2.316201
340, 3, 1, 20050,  1.953942
340, 4, 1, 20245,  1.628078
340, 5, 1, 20870,  2.081026
340, 6, 1, 19993,  2.419469
340, 7, 1, 20757,  1.694027
340, 8, 1, 20976,  1.711304
340, 9, 1, 19565,  1.714269
350, 0, 1, 22803,  4.517873
350, 1, 1, 21218,  3.398506
350, 2, 1, 20682,  1.778259
350, 3, 1, 21049,  2.173424
350, 4, 1, 22152,  3.141227
350, 5, 1, 22149,  1.628982
350, 6, 1, 21264,  1.691100
350, 7, 1, 22181,  2.238673
350, 8, 1, 21131,  1.612889
350, 9, 1, 22091,  1.667166
360, 0, 1, 22169,  2.160649
360, 1, 1, 22858,  2.117227
360, 2, 1, 23813,  2.892369
360, 3, 1, 21711,  1.983916
360, 4, 1, 23282,  1.764302
360, 5, 1, 22201,  1.747735
360, 6, 1, 22747,  1.982431
360, 7, 1, 23105,  3.721454
360, 8, 1, 22430,  2.943447
360, 9, 1, 22737,  1.833943
370, 0, 1, 24776,  2.738946
370, 1, 1, 23194,  2.582643
370, 2, 1, 24224,  2.152212
370, 3, 1, 23919,  1.779434
370, 4, 1, 23909,  1.875633
370, 5, 1, 24354,  2.382740
370, 6, 1, 22678,  1.695790
370, 7, 1, 24290,  1.952326
370, 8, 1, 24248,  1.853955
370, 9, 1, 24607,  1.841975
380, 0, 1, 25609,  4.099659
380, 1, 1, 24629,  2.076264
380, 2, 1, 25876,  2.362013
