# BENCHMARK CONTROLLABILITY: 26-Nov-24 09 p=0.1
11, 8, 0, 0, 8, 2.610679, 108.533809
11, 9, 1, 2, 11, 1.694510, 116.357389
12, 0, 0, 0, 6, 0.303302, 1080.030054
12, 1, 0, 0, 9, 1.044999, 258.971582
12, 2, 0, 2, 9, 0.210182, 205.600745
12, 3, 2, 7, 15, 0.526000, 258.235181
12, 4, 4, 3, 8, 0.798998, 313.572868
12, 5, 6, 6, 10, 0.643229, 551.865664
12, 6, 0, 0, 6, 0.411002, 6474.561130
12, 7, 0, 0, 6, 0.273025, 870.678109
12, 8, 0, 1, 11, 0.167385, 724.856791
12, 9, 0, 0, 9, 0.193758, 3152.371510
13, 0, 1, 1, 17, 1.874192, 667.382032
13, 1, 0, 1, 14, 1.333378, 1455.553259
13, 2, 2, 2, 13, 0.490966, 741.800378
13, 3, 0, 1, 12, 0.249961, 5422.165000
13, 4, 8, 22, 10, 0.822963, 1310.933933
13, 5, 2, 1, 19, 0.381006, 365.591998
13, 6, 11, 1, 12, 1.029002, 40.722209
13, 7, 0, 0, 12, 0.202441, 3519.444175
13, 8, 1, 2, 11, 0.454000, 2001.393900
13, 9, 0, 0, 11, 0.251004, 2898.788012
